case_id,A,C,D,F,Fa,Fd,regime_comb,S
2649,5.5,0.0,5.3,5.1,0.0,0.0,ADF,0.0
2650,4.2,4.3,0.6000000000000001,8.5,2.4000000000000004,1.9,FaCADFFd,0.0
2651,0.0,3.2,0.4,7.0,5.0,2.3,FaCDFFd,0.0
2652,0.0,9.5,0.0,0.0,9.8,0.7000000000000001,FaCSFd,28.1
2653,0.0,5.1,1.5,10.6,0.0,4.7,CDFFd,0.0
2654,3.5,4.9,0.0,8.0,2.2,1.3,FaCAFFd,0.0
2655,2.6,7.6000000000000005,3.3000000000000003,2.7,6.1,0.0,FaCADFS,23.700000000000003
2656,0.9,1.6,7.4,1.9,3.7,0.4,FaCADFFd,0.0
2657,0.1,4.2,3.3,9.5,0.6000000000000001,0.2,FaCADFFd,0.0
2658,0.2,1.7,3.0,8.6,2.2,0.2,FaCADFFd,0.0
2659,1.1,7.5,5.0,2.7,5.1000000000000005,0.0,FaCADFS,0.5
2660,0.2,1.5,2.9,10.5,0.0,2.8,CADFFd,0.0
2661,7.9,7.2,0.4,5.8,0.0,0.6000000000000001,CADFFd,0.0
2662,2.3,3.8,3.2,6.6000000000000005,2.3,1.7,FaCADFFd,0.0
2663,0.4,0.30000000000000004,6.3,4.5,0.0,4.7,CADFSFd,5.7
2664,0.0,4.1,0.0,0.0,9.1,0.2,FaCSFd,8.5
2665,0.0,4.3,0.0,0.0,8.700000000000001,0.0,FaCS,8.9
2666,1.5,5.8,1.1,15.3,0.0,0.2,CADFFd,0.0
2667,0.5,4.4,0.6000000000000001,9.6,0.4,0.4,FaCADFFd,0.0
2668,2.6,3.7,5.4,9.9,0.2,2.1,FaCADFFd,0.0
2669,1.7,0.0,8.4,11.8,0.0,0.0,ADF,0.0
2670,2.6,5.7,1.4000000000000001,9.3,0.1,2.8000000000000003,FaCADFFd,0.0
2671,0.2,0.2,7.9,8.6,0.0,3.6,CADFSFd,1.4
2672,4.1,3.6,1.1,5.1000000000000005,7.3999999999999995,0.30000000000000004,FaCADFSFd,2.3
2673,1.1,9.7,0.9,9.8,0.0,0.4,CADFFd,0.0
2674,0.1,0.0,5.8,5.5,0.0,7.3,ADFSFd,1.2
2675,5.800000000000001,5.5,3.1,4.6,1.9,1.0,FaCADFFd,0.0
2676,0.8,3.1999999999999997,1.0,13.1,2.9,0.8999999999999999,FaCADFFd,0.0
2677,3.0999999999999996,8.6,2.9,7.5,0.7,1.1,FaCADFFd,0.0
2678,2.2,11.8,0.8,6.0,0.4,0.7,FaCADFFd,0.0
2679,1.9000000000000001,4.800000000000001,0.0,0.0,5.6000000000000005,0.30000000000000004,FaCASFd,35.4
2680,1.5,1.9000000000000001,2.3,8.7,4.300000000000001,3.2,FaCADFFd,0.0
2681,1.4,7.7,0.5,10.4,0.6000000000000001,1.3,FaCADFFd,0.0
2682,6.2,8.7,1.2,7.2,0.2,0.4,FaCADFFd,0.0
2683,4.0,5.1,1.2,4.6,2.8,0.2,FaCADFFd,0.0
2684,0.0,1.9,2.5,11.399999999999999,0.0,6.1,CDFFd,0.0
2685,8.7,4.4,0.4,4.2,0.0,1.1,CADFFd,0.0
2686,0.4,4.4,7.0,7.4,3.2,1.5,FaCADFFd,0.0
2687,5.8,0.0,0.7,6.6,3.9,0.0,FaADFS,0.9
2688,9.9,0.0,7.3,5.7,0.0,0.0,ADF,0.0
2689,3.5999999999999996,7.300000000000001,1.5999999999999999,7.300000000000001,1.7,0.4,FaCADFFd,0.0
2690,4.6,5.6,0.8999999999999999,7.7,2.7,0.4,FaCADFFd,0.0
2691,1.7,4.1,0.4,10.9,2.5999999999999996,0.2,FaCADFFd,0.0
2692,2.5,0.6000000000000001,1.1,2.7,7.2,0.0,FaCADFS,8.8
2693,0.9,4.3,3.2,7.9,3.7,1.9,FaCADFFd,0.0
2694,0.0,3.2,2.1,1.2,5.3,0.0,FaCDFS,11.1
2695,2.5,3.1,1.3,9.0,2.5,1.5,FaCADFFd,0.0
2696,6.5,4.5,0.0,4.7,0.0,0.2,CAFFd,0.0
2697,0.0,6.8,3.3,6.4,0.2,3.2,FaCDFFd,0.0
2698,0.2,3.6,0.8,3.8,0.0,9.5,CADFSFd,12.2
2699,4.2,0.8,1.5,4.1,8.0,0.0,FaCADFS,3.3
2700,2.4,4.9,1.7,5.3,3.4,0.2,FaCADFFd,0.0
2701,0.5,11.0,0.7000000000000001,9.9,1.2,0.6000000000000001,FaCADFFd,0.0
2702,2.8000000000000003,9.1,1.0,9.0,0.0,0.0,CADF,0.0
2703,0.30000000000000004,7.3,3.8,8.7,1.3,0.5,FaCADFFd,0.0
2704,5.5,4.9,0.6000000000000001,3.2,0.8999999999999999,0.8,FaCADFFd,0.0
2705,0.0,4.0,9.3,2.4,0.0,0.2,CDFFd,0.0
2706,0.0,5.0,0.0,0.0,9.2,2.3000000000000003,FaCSFd,5.4
2707,1.6,5.2,0.4,12.799999999999999,0.0,1.9,CADFFd,0.0
2708,0.0,3.5,6.3,6.4,0.2,0.4,FaCDFSFd,5.1
2709,7.1000000000000005,6.1,1.6,2.6,5.7,0.4,FaCADFSFd,0.4
2710,1.7,11.0,0.6000000000000001,6.9,1.3,0.4,FaCADFFd,0.0
2711,1.6,8.5,1.0,9.4,1.0,1.4,FaCADFFd,0.0
2712,0.2,0.2,5.1,11.4,0.0,4.2,CADFSFd,0.8
2713,4.1,1.2999999999999998,1.6,7.9,6.1,0.0,FaCADFS,0.9
2714,0.5,2.6,0.4,10.0,2.2,0.2,FaCADFFd,0.0
2715,0.0,3.2,0.0,0.0,5.5,0.4,FaCSFd,12.8
2716,1.1,7.800000000000001,0.7,4.4,0.5,1.4,FaCADFFd,0.0
2717,0.0,1.6,5.5,7.0,0.0,3.8,CDFFd,0.0
2718,0.0,6.3,4.6,4.4,0.0,0.6,CDFFd,0.0
2719,1.9,8.4,1.2,9.3,2.7,0.4,FaCADFFd,0.0
2720,1.0,6.5,0.8,13.0,0.6,0.0,FaCADF,0.0
2721,1.8,2.4,4.6,8.3,4.8,0.0,FaCADF,0.0
2722,0.0,2.5999999999999996,3.7,9.7,3.7,0.2,FaCDFFd,0.0
2723,0.0,2.0,0.0,0.0,7.1000000000000005,0.0,FaCS,14.8
2724,4.8,5.9,1.6,8.9,0.30000000000000004,0.4,FaCADFFd,0.0
2725,0.4,3.8,1.7,7.1,0.0,2.9,CADFFd,0.0
2726,3.8000000000000003,2.4,1.3,8.5,5.9,0.0,FaCADF,0.0
2727,1.5,0.30000000000000004,0.4,7.7,6.3,0.0,FaCADFS,7.7
2728,0.0,2.9,0.0,0.0,8.2,0.8,FaCSFd,10.0
2729,2.9000000000000004,3.2,2.8,7.6,0.0,1.4,CADFFd,0.0
2730,2.5,9.3,1.1,8.4,0.0,0.6000000000000001,CADFFd,0.0
2731,1.5999999999999999,8.5,1.4000000000000001,9.6,2.0,0.8,FaCADFFd,0.0
2732,2.5,2.8,0.2,9.4,7.6,1.4,FaCADFFd,0.0
2733,1.1,4.4,1.7999999999999998,11.3,3.1,0.2,FaCADFFd,0.0
2734,1.5999999999999999,8.8,0.8,9.9,0.4,0.4,FaCADFFd,0.0
2735,1.5,2.2,2.2,12.0,6.0,0.0,FaCADF,0.0
2736,0.1,6.4,0.8,13.5,0.6000000000000001,0.5,FaCADFFd,0.0
2737,1.2,5.2,0.6000000000000001,14.0,0.3,0.6,FaCADFFd,0.0
2738,0.6,13.200000000000001,10.7,14.6,9.0,0.0,FaCADF,0.0
2739,0.2,0.5,7.0,4.3,6.4,0.0,FaCADFS,3.5
2740,4.3,12.9,4.8,18.6,4.2,3.3,FaCADFFd,0.0
2741,0.0,5.3999999999999995,7.3,4.2,4.8,0.1,FaCDFSFd,0.1
2742,0.7000000000000001,10.9,0.7000000000000001,10.5,0.0,0.1,CADFFd,0.0
2743,0.0,2.5,4.9,5.3,0.1,3.1,FaCDFFd,0.0
2744,0.4,6.0,1.9,10.3,0.3,1.0,FaCADFFd,0.0
2745,0.4,6.3,0.1,10.4,0.0,6.7,CADFFd,0.0
2746,2.4,1.3,0.2,10.0,6.7,0.0,FaCADFS,3.3
2747,0.0,2.8000000000000003,0.0,0.0,5.4,0.0,FaCS,13.7
2748,2.2,10.4,0.8,8.8,0.8,0.9,FaCADFFd,0.0
2749,0.2,4.6000000000000005,0.5,10.3,0.0,0.3,CADFFd,0.0
2750,0.0,0.0,9.3,3.7,4.7,0.0,FaDFS,4.2
2751,0.8999999999999999,3.8,0.6000000000000001,12.4,1.9,0.3,FaCADFFd,0.0
2752,0.0,9.1,3.3000000000000003,3.5999999999999996,3.9000000000000004,2.0,FaCDFFd,0.0
2753,2.1,1.3,10.7,3.3000000000000003,4.5,0.0,FaCADF,0.0
2754,0.0,1.1,0.8999999999999999,9.4,0.0,6.5,CDFFd,0.0
2755,7.9,0.0,0.30000000000000004,12.9,0.8,0.0,FaADF,0.0
2756,0.0,0.2,5.5,2.5999999999999996,0.0,5.1000000000000005,CDFSFd,4.5
2757,6.5,3.7,0.4,11.2,2.1,0.0,FaCADF,0.0
2758,0.4,1.0,4.2,10.9,4.5,2.9,FaCADFFd,0.0
2759,0.0,1.4,0.0,0.0,6.5,0.0,FaCS,16.0
2760,0.6000000000000001,4.7,0.4,8.4,1.4000000000000001,0.4,FaCADFFd,0.0
2761,0.7,6.3,0.4,12.3,0.0,0.2,CADFFd,0.0
2762,0.0,7.800000000000001,2.4,8.5,2.3,0.9,FaCDFFd,0.0
2763,5.3,7.4,1.4,5.5,0.0,4.3,CADFFd,0.0
2764,0.4,5.5,1.7000000000000002,12.200000000000001,0.5,1.6,FaCADFFd,0.0
2765,1.2,4.6,0.7,7.6,1.6,0.2,FaCADFFd,0.0
2766,1.4,8.5,0.6000000000000001,8.5,3.2,0.7000000000000001,FaCADFFd,0.0
2767,2.2,5.6,1.7,10.0,0.0,2.4000000000000004,CADFFd,0.0
2768,0.2,0.0,5.1,7.5,0.0,4.6,ADFSFd,4.5
2769,0.0,0.2,0.0,0.0,4.7,0.0,FaCS,43.2
2770,5.1,5.2,2.0,5.4,1.8,2.4,FaCADFFd,0.0
2771,0.7,2.4,1.8,18.7,0.1,0.2,FaCADFFd,0.0
2772,0.9,9.8,1.0,9.2,0.6000000000000001,0.4,FaCADFFd,0.0
2773,0.7,3.1999999999999997,2.4,7.8999999999999995,3.6,2.1,FaCADFFd,0.0
2774,3.3,3.1,0.6000000000000001,7.1,0.0,1.7999999999999998,CADFFd,0.0
2775,0.30000000000000004,1.3,7.3,4.8,0.0,2.2,CADFFd,0.0
2776,0.5,6.8,0.2,12.1,0.0,2.3000000000000003,CADFFd,0.0
2777,0.0,1.4,6.7,10.7,2.5,0.6,FaCDFFd,0.0
2778,2.1,3.6,1.8,13.6,0.8,0.0,FaCADF,0.0
2779,0.30000000000000004,3.0,2.6,12.6,0.0,3.4000000000000004,CADFFd,0.0
2780,0.0,2.2,0.0,0.0,5.6,0.0,FaCS,14.1
2781,1.2,9.7,0.8,9.0,0.2,1.0,FaCADFFd,0.0
2782,0.0,5.3,1.3,7.9,2.9000000000000004,0.5,FaCDFFd,0.0
2783,1.3,5.2,0.0,0.0,8.2,0.5,FaCASFd,6.7
2784,1.1,4.4,3.7,10.0,3.5,1.2,FaCADFFd,0.0
2785,0.30000000000000004,5.5,1.8,11.8,0.0,2.5,CADFFd,0.0
2786,0.9,0.0,5.0,5.5,6.6,0.0,FaADFS,10.0
2787,0.0,3.3,0.0,0.0,7.300000000000001,0.2,FaCSFd,11.1
2788,5.4,9.1,0.8,2.4,6.0,0.2,FaCADFFd,0.0
2789,3.8,5.1,0.2,5.6,0.5,0.7,FaCADFFd,0.0
2790,0.1,5.6,0.9,7.7,1.6,0.0,FaCADF,0.0
2791,2.0,1.7000000000000002,5.5,6.7,4.800000000000001,1.2,FaCADFFd,0.0
2792,1.2,4.5,0.6000000000000001,10.299999999999999,1.5999999999999999,0.6000000000000001,FaCADFFd,0.0
2793,0.2,4.3,1.1,10.8,0.0,1.5,CADFFd,0.0
2794,1.6,6.4,7.1,3.4,5.4,0.0,FaCADF,0.0
2795,0.2,5.4,0.0,3.0,7.9,0.5,FaCAFSFd,6.9
2796,2.4,6.1,0.0,7.3,0.0,0.1,CAFFd,0.0
2797,3.1999999999999997,3.0,5.5,7.5,3.8,0.9,FaCADFFd,0.0
2798,2.3,7.9,0.9,9.5,0.9,0.4,FaCADFFd,0.0
2799,0.0,0.1,0.0,0.0,7.6000000000000005,0.0,FaCS,16.2
2800,0.0,2.3,1.9,8.4,3.0,0.30000000000000004,FaCDFFd,0.0
2801,0.8,9.2,3.1,16.9,2.4,5.7,FaCADFFd,0.0
2802,3.3,0.30000000000000004,3.5999999999999996,7.300000000000001,0.0,3.4,CADFFd,0.0
2803,0.1,2.8,3.8,6.3,0.0,4.9,CADFFd,0.0
2804,1.7,7.0,5.1,7.9,2.2,0.0,FaCADF,0.0
2805,1.5,0.30000000000000004,4.1,0.0,7.2,0.0,FaCADS,8.8
2806,2.1,6.0,0.2,10.4,1.5,0.6,FaCADFFd,0.0
2807,1.2000000000000002,1.9,6.4,6.5,5.9,0.0,FaCADF,0.0
2808,2.3,6.6,0.8,10.8,0.4,1.0,FaCADFFd,0.0
2809,0.2,0.2,7.4,11.8,0.0,4.3,CADFFd,0.0
2810,4.5,7.700000000000001,0.4,5.1,2.5,1.7000000000000002,FaCADFFd,0.0
2811,0.0,1.1,0.0,0.0,8.7,0.1,FaCSFd,14.0
2812,5.0,5.7,0.2,1.9,4.9,2.4000000000000004,FaCADFSFd,1.8
2813,2.7,1.5999999999999999,2.5,7.2,4.9,0.0,FaCADF,0.0
2814,0.2,3.8,0.2,12.9,0.4,0.4,FaCADFFd,0.0
2815,0.4,2.0,4.1000000000000005,11.0,4.2,0.2,FaCADFFd,0.0
2816,4.6,1.8,0.2,7.1000000000000005,4.6,0.2,FaCADFSFd,1.4
2817,0.0,7.4,0.2,8.3,0.0,0.0,CDF,0.0
2818,0.0,1.5,9.1,7.1,3.2,1.8,FaCDFSFd,1.2
2819,0.8999999999999999,8.7,2.9,5.8,0.5,1.1,FaCADFFd,0.0
2820,3.2,0.1,0.2,3.2,5.4,0.0,FaCADFS,9.8
2821,0.8,4.3,2.0,5.9,2.7,0.2,FaCADFFd,0.0
2822,0.2,0.7,2.1,9.4,0.0,3.5,CADFFd,0.0
2823,1.4,5.4,2.2,8.1,2.2,0.6000000000000001,FaCADFFd,0.0
2824,6.0,5.5,0.0,8.9,1.5,1.0,FaCAFFd,0.0
2825,5.3,6.5,0.4,5.0,2.5,2.2,FaCADFFd,0.0
2826,0.0,2.7,7.7,1.5,3.6,0.4,FaCDFFd,0.0
2827,8.0,0.0,5.1,2.8,0.0,0.0,ADF,0.0
2828,0.30000000000000004,7.9,0.6000000000000001,10.7,0.2,0.2,FaCADFFd,0.0
2829,0.2,8.5,3.5,10.2,0.2,1.3,FaCADFFd,0.0
2830,7.1,3.8000000000000003,1.4,8.0,0.9,0.7,FaCADFFd,0.0
2831,3.1,1.5,2.5,8.6,6.2,0.0,FaCADF,0.0
2832,0.0,0.4,0.0,0.0,6.0,0.0,FaCS,15.5
2833,0.8,4.9,0.9,12.9,2.0,0.4,FaCADFFd,0.0
2834,0.0,2.7,5.1,8.5,0.0,5.6,CDFFd,0.0
2835,0.4,0.5,0.0,0.0,6.2,0.0,FaCAS,16.8
2836,0.2,5.0,0.8,12.0,3.3000000000000003,0.6000000000000001,FaCADFFd,0.0
2837,0.2,3.7,2.0,15.0,0.5,2.5,FaCADFFd,0.0
2838,0.8,9.4,0.2,10.799999999999999,0.2,0.5,FaCADFFd,0.0
2839,1.2,0.0,0.2,7.6,5.4,0.2,FaADFSFd,1.3
2840,4.7,4.7,0.0,5.3,0.0,0.2,CAFFd,0.0
2841,1.3,0.6,1.7,0.7000000000000001,4.4,0.0,FaCADFS,13.200000000000001
2842,0.9,9.5,2.0,8.5,0.8,0.2,FaCADFFd,0.0
2843,0.0,0.0,3.2,7.7,0.0,4.0,DFFd,0.0
2844,0.1,5.7,5.6000000000000005,7.800000000000001,0.0,2.7,CADFFd,0.0
2845,0.8999999999999999,11.6,0.6000000000000001,7.8,2.6,0.4,FaCADFFd,0.0
2846,0.8,3.5,1.2000000000000002,15.3,0.5,0.6000000000000001,FaCADFFd,0.0
2847,0.2,10.5,0.4,12.0,0.4,0.4,FaCADFFd,0.0
2848,0.2,1.8,4.0,8.8,0.0,7.1000000000000005,CADFFd,0.0
2849,0.8,11.9,0.0,2.0,5.6,1.6,FaCAFFd,0.0
2850,1.0999999999999999,3.6,0.1,0.0,9.5,0.2,FaCADSFd,7.3999999999999995
2851,1.6,5.1000000000000005,0.9,7.6000000000000005,0.1,0.6000000000000001,FaCADFFd,0.0
2852,3.2,4.1,0.6000000000000001,6.3,5.3,0.4,FaCADFFd,0.0
2853,4.4,4.2,11.3,22.2,3.9,0.0,FaCADF,0.0
2854,1.9,3.8000000000000003,0.2,4.5,8.9,0.2,FaCADFSFd,3.4
2855,0.0,4.7,10.7,2.4,0.0,1.2,CDFSFd,2.9
2856,6.2,5.0,1.8,5.6,5.1000000000000005,0.2,FaCADFFd,0.0
2857,0.7,0.8999999999999999,2.8,6.9,4.6,0.0,FaCADF,0.0
2858,1.3,1.2,0.0,0.0,6.2,0.0,FaCAS,13.2
2859,0.4,7.3,0.4,9.4,0.4,0.0,FaCADF,0.0
2860,2.3,4.7,5.9,5.7,5.3,0.0,FaCADF,0.0
2861,3.9000000000000004,3.4,0.3,9.8,0.3,0.2,FaCADFFd,0.0
2862,1.8,5.7,1.9000000000000001,9.8,2.0,0.7,FaCADFFd,0.0
2863,0.0,3.6999999999999997,8.2,5.9,3.9,0.2,FaCDFFd,0.0
2864,0.0,0.4,0.0,0.0,4.8,0.0,FaCS,16.7
2865,0.30000000000000004,9.9,1.0,9.3,1.2,0.2,FaCADFFd,0.0
2866,0.3,7.0,1.4,8.2,2.4,2.6,FaCADFFd,0.0
2867,0.9,7.5,2.8,9.6,0.8,2.3,FaCADFFd,0.0
2868,2.9000000000000004,1.3,3.8000000000000003,7.1,5.1,1.7000000000000002,FaCADFFd,0.0
2869,3.2,3.1,3.8,6.4,4.2,1.2000000000000002,FaCADFFd,0.0
2870,0.2,5.8,3.8,6.9,0.1,5.1,FaCADFFd,0.0
2871,5.3,4.5,1.2,6.0,5.2,0.0,FaCADFS,0.6
2872,0.4,5.0,1.3,10.0,2.0,1.2,FaCADFFd,0.0
2873,2.4,3.1,2.3,10.0,0.0,6.1000000000000005,CADFFd,0.0
2874,0.0,7.7,1.5,3.0,4.7,1.3,FaCDFSFd,3.7
2875,6.2,7.800000000000001,2.4,1.6,1.6,2.3000000000000003,FaCADFFd,0.0
2876,7.0,1.7,1.5,6.7,5.5,1.5,FaCADFFd,0.0
2877,0.3,5.1,0.0,0.0,8.0,2.4,FaCASFd,8.1
2878,1.7,1.3,2.0,10.6,1.3,5.0,FaCADFFd,0.0
2879,9.3,0.0,2.2,5.6,0.8,0.0,FaADF,0.0
2880,5.3,8.7,5.9,17.6,0.2,10.4,FaCADFFd,0.0
2881,0.30000000000000004,5.1,0.6000000000000001,8.299999999999999,7.6,0.0,FaCADF,0.0
2882,7.5,25.599999999999998,5.3,4.6,4.7,0.4,FaCADFFd,0.0
2883,2.3,1.1,2.0,3.8000000000000003,4.6,6.1000000000000005,FaCADFFd,0.0
2884,2.1,8.0,3.1,8.5,1.0,1.2,FaCADFFd,0.0
2885,0.2,5.800000000000001,6.7,2.3,7.3,1.5999999999999999,FaCADFFd,0.0
2886,4.1,1.6,3.8000000000000003,4.4,3.1,0.9,FaCADFFd,0.0
2887,4.1000000000000005,5.9,5.9,3.6,9.7,3.9,FaCADFSFd,13.0
2888,4.3,2.8,2.7,4.8,7.2,2.1,FaCADFFd,0.0
2889,0.4,5.3,5.3,2.1,3.3,3.5,FaCADFFd,0.0
2890,2.0,3.5,5.9,5.3,0.7,4.5,FaCADFFd,0.0
2891,4.6,0.2,2.1,10.3,4.3,0.4,FaCADFFd,0.0
2892,1.7,4.6,0.8,8.5,8.0,0.30000000000000004,FaCADFFd,0.0
2893,2.2,6.0,1.9,9.9,0.8,2.1,FaCADFFd,0.0
2894,0.7,1.4000000000000001,7.3,5.7,6.0,0.8,FaCADFFd,0.0
2895,0.4,3.3,5.800000000000001,10.4,1.6,0.4,FaCADFFd,0.0
2896,3.5,1.4000000000000001,1.1,8.2,7.4,0.30000000000000004,FaCADFFd,0.0
2897,2.7,0.8,6.7,5.3,5.4,1.0,FaCADFFd,0.0
2898,3.9,0.1,2.4,0.6000000000000001,3.8,0.0,FaCADFS,13.1
2899,0.2,5.5,1.8,10.0,1.6,2.8,FaCADFFd,0.0
2900,0.8,6.0,0.4,9.6,0.4,0.7,FaCADFFd,0.0
2901,0.2,5.7,0.2,8.6,0.2,1.0,FaCADFFd,0.0
2902,0.0,5.8,9.4,2.5,4.2,0.0,FaCDF,0.0
2903,2.8,1.8,1.8,12.0,0.0,5.5,CADFFd,0.0
2904,0.5,0.5,3.8000000000000003,8.8,7.3,3.0,FaCADFFd,0.0
2905,0.6000000000000001,7.199999999999999,0.8,8.7,0.4,0.2,FaCADFFd,0.0
2906,1.2000000000000002,3.0,1.3,2.3,7.3,0.0,FaCADFS,5.7
2907,0.2,3.9000000000000004,0.2,9.0,0.2,4.4,FaCADFFd,0.0
2908,2.3000000000000003,5.1,2.6,3.9,4.0,0.0,FaCADF,0.0
2909,5.3,6.2,2.0,7.0,1.0,0.4,FaCADFFd,0.0
2910,1.0,3.7,1.0,10.6,3.6,0.0,FaCADF,0.0
2911,0.7000000000000001,7.5,1.0,10.2,2.2,0.3,FaCADFFd,0.0
2912,5.4,3.9,0.7,6.1000000000000005,3.9,0.0,FaCADFS,1.9
2913,0.0,3.0,6.1,4.9,5.9,0.0,FaCDF,0.0
2914,0.0,0.1,0.0,0.0,7.0,0.2,FaCSFd,16.6
2915,0.6000000000000001,7.5,0.6000000000000001,7.0,0.2,0.0,FaCADF,0.0
2916,0.4,3.8,12.1,2.3,1.7,0.6,FaCADFSFd,3.0
2917,4.8,5.7,0.30000000000000004,6.9,1.8,0.4,FaCADFFd,0.0
2918,0.3,4.4,0.2,10.9,0.2,3.8000000000000003,FaCADFFd,0.0
2919,0.0,0.5,0.0,0.0,5.5,0.0,FaCS,15.9
2920,0.0,0.6,7.800000000000001,4.7,0.0,5.300000000000001,CDFSFd,3.5
2921,1.6,0.2,0.0,0.5,5.8,0.0,FaCAFS,13.799999999999999
2922,0.6,2.8,2.9,10.9,3.4,3.3,FaCADFFd,0.0
2923,0.0,6.300000000000001,0.0,0.0,11.2,1.6,FaCSFd,29.0
2924,0.4,2.0,3.9,10.2,3.3,2.1,FaCADFFd,0.0
2925,0.1,3.1,3.1,1.7,0.0,7.9,CADFSFd,6.0
2926,3.4000000000000004,2.9,0.2,9.8,6.9,0.7,FaCADFFd,0.0
2927,1.1,6.7,0.5,8.8,2.6,2.2,FaCADFFd,0.0
2928,0.8,8.2,1.4,8.1,2.1,1.3,FaCADFFd,0.0
2929,1.3,5.5,1.0,15.5,0.3,0.2,FaCADFFd,0.0
2930,0.1,8.0,1.2,11.9,0.30000000000000004,0.4,FaCADFFd,0.0
2931,1.5,2.0,4.7,7.8,3.7,4.2,FaCADFFd,0.0
2932,6.3,1.6,1.7000000000000002,5.4,2.2,0.7,FaCADFFd,0.0
2933,4.0,2.7,1.9,6.5,6.8,0.0,FaCADF,0.0
2934,0.6,4.1000000000000005,2.8,2.5,8.0,0.0,FaCADFS,5.9
2935,0.2,0.30000000000000004,0.30000000000000004,3.8000000000000003,0.0,5.2,CADFSFd,8.1
2936,0.0,1.4000000000000001,0.2,1.6,6.4,0.0,FaCDFS,14.299999999999999
2937,0.0,4.7,4.1,5.8,0.4,6.9,FaCDFFd,0.0
2938,5.1,6.7,0.4,10.1,1.4000000000000001,0.2,FaCADFFd,0.0
2939,0.0,5.8,0.2,8.5,0.4,1.0,FaCDFFd,0.0
2940,6.8,1.7000000000000002,0.1,8.200000000000001,3.1,0.0,FaCADF,0.0
2941,2.5,1.9000000000000001,2.6,0.2,0.0,3.7,CADFSFd,11.0
2942,1.4000000000000001,2.1,0.4,11.6,0.5,1.9,FaCADFFd,0.0
2943,3.7,4.9,0.2,8.2,0.4,0.5,FaCADFFd,0.0
2944,3.1,0.0,2.3,10.7,5.8,0.0,FaADF,0.0
2945,1.5,8.2,2.3,8.4,3.3,0.2,FaCADFFd,0.0
2946,0.0,3.2,3.7,4.5,3.3000000000000003,1.2,FaCDFFd,0.0
2947,0.5,2.9,0.0,1.2,7.8,1.1,FaCAFSFd,8.4
2948,1.6,1.4,2.5,11.7,4.5,2.2,FaCADFFd,0.0
2949,2.5,0.0,5.3,14.1,0.0,0.0,ADF,0.0
2950,5.8,8.5,0.2,6.9,0.3,0.2,FaCADFFd,0.0
2951,1.3,2.2,8.4,2.8,5.2,0.0,FaCADF,0.0
2952,2.6,8.6,2.2,6.6,1.6,0.3,FaCADFFd,0.0
2953,0.0,6.8,4.2,1.9,6.1,0.9,FaCDFFd,0.0
2954,1.0,8.5,1.1,8.3,0.6000000000000001,0.4,FaCADFFd,0.0
2955,3.7,0.8,0.7,10.3,5.9,0.0,FaCADFS,0.5
2956,2.3,6.1,0.1,7.4,0.0,0.0,CADF,0.0
2957,2.2,2.8000000000000003,0.3,9.700000000000001,2.9,0.0,FaCADF,0.0
2958,3.2,4.5,1.5,4.4,1.8,0.5,FaCADFFd,0.0
2959,3.9,0.30000000000000004,0.2,4.2,6.8,0.0,FaCADFS,8.5
2960,2.7,0.0,2.5,2.4,4.7,0.0,FaADFS,5.6
2961,0.7,1.9000000000000001,1.4,9.8,0.0,2.1,CADFFd,0.0
2962,0.0,0.7,4.2,5.3,0.0,4.1,CDFSFd,1.6
2963,0.0,1.0,0.0,0.0,8.6,0.0,FaCS,14.3
2964,0.4,9.7,1.0,9.5,1.1,0.2,FaCADFFd,0.0
2965,0.5,6.0,0.4,10.0,0.2,0.8,FaCADFFd,0.0
2966,0.9,7.2,0.7000000000000001,12.5,0.0,0.6000000000000001,CADFFd,0.0
2967,0.0,3.6999999999999997,3.1,2.9000000000000004,4.6,5.6,FaCDFFd,0.0
2968,0.0,4.9,5.5,0.8999999999999999,2.0,2.5999999999999996,FaCDFFd,0.0
2969,2.6,2.6,1.0,9.5,4.1,1.1,FaCADFFd,0.0
2970,0.30000000000000004,4.1,0.4,10.2,0.0,0.9,CADFFd,0.0
2971,0.5,4.0,1.5,9.8,1.5,0.6,FaCADFFd,0.0
2972,0.8,10.3,0.6000000000000001,11.0,0.30000000000000004,0.9,FaCADFFd,0.0
2973,2.5,2.4,3.5,8.0,3.1,2.4,FaCADFFd,0.0
2974,1.2,6.5,1.4,10.6,0.0,0.2,CADFFd,0.0
2975,4.9,4.0,3.4000000000000004,6.3,2.6,0.7,FaCADFFd,0.0
2976,2.6,5.8,0.3,7.8,0.0,1.4,CADFFd,0.0
2977,1.5,5.0,5.4,7.4,0.0,4.6,CADFFd,0.0
2978,0.5,5.8,3.5,3.1999999999999997,4.8999999999999995,0.0,FaCADF,0.0
2979,0.7,2.7,6.2,6.4,5.4,0.5,FaCADFFd,0.0
2980,2.8000000000000003,5.5,0.9,8.8,2.3,1.6,FaCADFFd,0.0
2981,0.2,9.3,5.2,2.5999999999999996,3.8,0.8,FaCADFFd,0.0
2982,0.4,4.8,2.4,8.5,0.2,1.6,FaCADFFd,0.0
2983,1.4,2.3000000000000003,3.6,8.9,0.0,1.7,CADFFd,0.0
2984,2.2,3.9,0.30000000000000004,3.2,6.5,0.6,FaCADFSFd,6.199999999999999
2985,2.1,5.6,1.2000000000000002,9.4,2.7,0.9,FaCADFFd,0.0
