case_id,A,D,F,Fa,regime_comb,C,Fd,S
8232,0.2,0.5,15.2,0.0,ADF,0.0,0.0,0.0
8233,2.9,0.1,9.6,8.0,FaCADF,1.3,0.0,0.0
8234,3.0999999999999996,0.6,6.7,5.2,FaCADFSFd,5.1000000000000005,0.8,0.4
8235,5.3999999999999995,0.0,8.4,7.7,FaCAF,0.4,0.0,0.0
8236,6.6,0.0,2.6,6.3,FaCAF,0.4,0.0,0.0
8237,1.1,0.3,14.5,0.0,ADF,0.0,0.0,0.0
8238,2.1,1.9000000000000001,11.9,0.0,ADF,0.0,0.0,0.0
8239,0.1,0.8,9.0,0.5,FaCADF,7.5,0.0,0.0
8240,1.4,0.4,8.8,0.0,CADF,5.3,0.0,0.0
8241,4.6,3.7,7.4,0.0,ADFFd,0.0,0.2,0.0
8242,2.3,1.6,7.800000000000001,1.8,FaCADFFd,8.200000000000001,0.2,0.0
8243,7.7,0.0,4.1,4.0,FaCAFS,22.1,0.0,2.0999999999999996
8244,0.1,4.7,11.6,0.0,CADFFd,1.3,0.2,0.0
8245,0.30000000000000004,0.1,6.6,1.7000000000000002,FaCADF,7.199999999999999,0.0,0.0
8246,2.6,1.1,15.1,0.0,ADF,0.0,0.0,0.0
8247,1.9000000000000001,0.0,18.9,0.0,AF,0.0,0.0,0.0
8248,0.0,9.0,5.199999999999999,0.0,CDF,1.7000000000000002,0.0,0.0
8249,0.30000000000000004,4.2,4.8,0.0,CADFSFd,7.3,1.1,0.2
8250,0.2,0.0,8.4,10.2,FaAF,0.0,0.0,0.0
8251,6.8,0.0,7.2,3.1,FaCAFFd,5.5,0.2,0.0
8252,3.6,0.0,8.1,8.4,FaCAF,2.7,0.0,0.0
8253,0.7,0.8,7.5,10.3,FaCADFFd,3.1,0.4,0.0
8254,1.2,0.0,13.2,0.0,AF,0.0,0.0,0.0
8255,1.5,2.8,6.4,1.4,FaCADFFd,4.6,1.2000000000000002,0.0
8256,0.6000000000000001,2.2,9.2,0.0,CADFFd,3.4,6.5,0.0
8257,1.7,5.3,9.5,1.0,FaCADFFd,2.0,2.4,0.0
8258,0.0,8.6,6.7,0.0,CDFFd,5.8,0.8,0.0
8259,0.8,3.6999999999999997,7.3,0.30000000000000004,FaCADF,9.8,0.0,0.0
8260,0.0,5.1000000000000005,8.8,0.0,CDFFd,3.4000000000000004,2.6,0.0
8261,2.1,2.9000000000000004,5.8,2.6,FaCADF,1.4000000000000001,0.0,0.0
8262,0.5,0.0,15.5,0.0,CAFFd,2.0,4.8,0.0
8263,2.6,1.9,6.8,0.0,CADFFd,11.0,0.5,0.0
8264,3.2,1.6,7.7,1.3,FaCADFFd,8.0,1.0,0.0
8265,2.9,2.1,10.9,0.0,ADF,0.0,0.0,0.0
8266,5.8,0.4,5.0,2.6,FaCADFFd,1.0,1.1,0.0
8267,4.8,2.7,10.9,0.0,CADF,1.5,0.0,0.0
8268,7.1,3.1,5.1,4.1,FaCADFFd,1.0,3.5,0.0
8269,4.3,5.7,11.2,0.0,ADFFd,0.0,0.7,0.0
8270,10.5,0.0,6.5,0.9,FaAF,0.0,0.0,0.0
8271,8.4,0.0,3.8,0.0,CAF,5.7,0.0,0.0
8272,9.3,1.0,5.7,1.9,FaADF,0.0,0.0,0.0
8273,2.8000000000000003,0.0,10.9,2.2,FaAF,0.0,0.0,0.0
8274,5.8,0.0,8.9,0.4,FaCAFFd,0.2,0.6,0.0
8275,1.5,0.2,20.2,0.0,ADF,0.0,0.0,0.0
8276,0.2,0.3,7.4,0.0,CADF,10.0,0.0,0.0
8277,0.0,7.8,4.0,0.0,DFFd,0.0,5.1000000000000005,0.0
8278,0.2,6.5,9.4,0.0,ADFFd,0.0,6.8,0.0
8279,0.0,0.0,6.9,5.5,FaCF,3.5,0.0,0.0
8280,0.0,0.0,11.600000000000001,5.5,FaCFS,0.6000000000000001,0.0,0.2
8281,2.1,0.0,9.1,7.2,FaCAF,1.5,0.0,0.0
8282,5.3,0.8,4.9,0.0,CADFSFd,8.2,1.0,1.7
8283,1.2,0.0,7.6000000000000005,5.1000000000000005,FaCAF,8.0,0.0,0.0
8284,2.4,6.3,1.5,2.2,FaCADFSFd,7.3,0.8,1.4
8285,0.30000000000000004,0.0,7.8999999999999995,5.9,FaCAFFd,6.0,1.8,0.0
8286,6.1,2.0,4.7,0.0,CADFSFd,6.2,2.5,0.4
8287,2.5,2.6,5.699999999999999,4.9,FaCADFFd,4.4,1.7000000000000002,0.0
8288,2.6,0.2,8.5,2.7,FaCADF,3.9,0.0,0.0
8289,10.1,0.0,6.2,0.0,CAF,1.6,0.0,0.0
8290,14.1,0.3,7.5,0.0,ADF,0.0,0.0,0.0
8291,12.5,3.3000000000000003,6.1,0.0,ADF,0.0,0.0,0.0
8292,4.6,4.3,15.0,0.0,ADF,0.0,0.0,0.0
8293,4.4,3.1,14.4,0.0,ADF,0.0,0.0,0.0
8294,1.3,0.6000000000000001,20.0,0.0,ADF,0.0,0.0,0.0
8295,0.1,1.6,15.200000000000001,0.0,ADF,0.0,0.0,0.0
8296,2.0,3.5,10.4,0.0,ADF,0.0,0.0,0.0
8297,3.1,1.6,17.2,0.0,ADF,0.0,0.0,0.0
8298,0.0,1.2000000000000002,9.8,0.4,FaCDFFd,2.0,10.5,0.0
8299,0.9,1.8,9.8,0.6,FaCADFFd,1.3,1.5,0.0
8300,5.8,4.0,8.1,0.0,ADF,0.0,0.0,0.0
8301,4.4,0.6000000000000001,3.9,4.7,FaCADF,6.3,0.0,0.0
8302,7.6,0.1,4.1,3.5,FaCADFS,5.5,0.0,1.1
8303,10.0,0.0,7.9,0.0,AF,0.0,0.0,0.0
8304,0.0,0.0,5.6,6.1,FaCFSFd,8.799999999999999,1.1,0.30000000000000004
8305,0.7000000000000001,0.1,10.799999999999999,0.8,FaCADFFd,11.4,0.1,0.0
8306,0.4,2.1,10.5,0.3,FaCADFFd,7.8999999999999995,0.7,0.0
8307,1.1,1.6,17.5,0.8,FaCADF,0.9,0.0,0.0
8308,6.1,3.5,10.3,0.0,ADF,0.0,0.0,0.0
8309,3.7,6.800000000000001,5.4,0.0,ADF,0.0,0.0,0.0
8310,0.0,5.5,6.7,0.0,DFFd,0.0,9.7,0.0
8311,0.0,3.2,5.2,0.0,CDFFd,3.5,4.0,0.0
8312,6.9,0.0,4.2,0.1,FaCAF,4.7,0.0,0.0
8313,12.3,0.0,7.6,0.0,AF,0.0,0.0,0.0
8314,12.5,0.30000000000000004,7.9,1.2,FaADF,0.0,0.0,0.0
8315,0.4,7.8,12.8,0.6,FaCADF,0.3,0.0,0.0
8316,0.0,0.4,21.5,0.0,DF,0.0,0.0,0.0
8317,0.8,1.4,19.7,0.0,ADF,0.0,0.0,0.0
8318,0.8,2.2,18.9,0.0,ADF,0.0,0.0,0.0
8319,0.0,0.0,5.300000000000001,6.0,FaCFS,6.3,0.0,2.3
8320,0.5,5.7,7.6000000000000005,0.3,FaCADFSFd,2.1,5.4,0.3
8321,10.3,0.0,7.6000000000000005,0.0,AF,0.0,0.0,0.0
8322,8.9,0.4,10.9,1.7,FaADF,0.0,0.0,0.0
8323,1.3,0.0,20.6,0.0,AF,0.0,0.0,0.0
8324,0.1,0.6,23.2,0.0,ADF,0.0,0.0,0.0
8325,8.1,9.8,2.0,0.0,ADF,0.0,0.0,0.0
8326,4.4,0.1,6.4,4.4,FaCADFS,0.4,0.0,0.2
8327,3.5,0.1,6.199999999999999,6.1000000000000005,FaADF,0.0,0.0,0.0
8328,6.5,2.8,6.6,0.0,ADF,0.0,0.0,0.0
8329,1.0,1.2,10.0,0.0,CADFSFd,4.6,6.7,0.4
8330,0.0,2.0,4.2,4.4,FaCDFS,8.9,0.0,2.4
8331,0.0,0.0,12.6,5.7,FaCFS,5.0,0.0,0.6
8332,1.2,4.5,0.0,4.8,FaCADSFd,2.8,2.3,0.3
8333,3.7,0.8,16.6,0.8,FaADF,0.0,0.0,0.0
8334,2.5,0.7,8.6,1.7,FaCADF,6.4,0.0,0.0
8335,0.6,1.6,10.5,0.0,CADF,9.2,0.0,0.0
8336,2.6,2.4,16.9,0.0,ADF,0.0,0.0,0.0
8337,0.0,2.2,10.4,1.0,FaCDFFd,7.5,0.8,0.0
8338,2.3,3.0,16.7,0.0,CADF,0.8999999999999999,0.0,0.0
8339,3.3,5.1000000000000005,13.5,0.0,ADF,0.0,0.0,0.0
8340,0.2,0.4,17.3,0.0,ADF,0.0,0.0,0.0
8341,1.4,6.4,6.6,0.0,CADF,1.5,0.0,0.0
8342,0.2,2.6,6.4,0.0,CADF,6.7,0.0,0.0
8343,2.8,6.5,10.6,0.0,ADF,0.0,0.0,0.0
8344,0.1,7.0,9.7,0.0,CADF,7.1000000000000005,0.0,0.0
8345,1.5,2.6,8.8,0.0,CADFSFd,4.4,1.5,0.2
8346,0.0,0.0,8.7,4.8,FaCFS,6.3,0.0,0.1
8347,0.1,3.7,6.3,2.6999999999999997,FaCADFSFd,3.6,1.3,0.2
8348,2.4,0.0,5.3,2.0,FaCAFSFd,11.3,0.1,0.8
8349,1.4,0.0,4.9,3.9,FaCAFS,11.1,0.0,0.6
8350,7.8,0.0,11.2,0.9,FaAF,0.0,0.0,0.0
8351,3.6,0.0,7.0,8.5,FaCAF,1.8,0.0,0.0
8352,5.2,2.6,6.8,4.4,FaCADFFd,2.1,0.7999999999999999,0.0
8353,2.3000000000000003,0.0,3.3,3.2,FaCAFS,12.0,0.0,1.1
8354,1.7000000000000002,0.0,3.7,1.7000000000000002,FaCAFS,13.8,0.0,1.0
8355,1.1,0.3,4.7,3.3,FaCADFSFd,10.1,0.6,1.8
8356,3.4,0.0,18.5,0.0,AF,0.0,0.0,0.0
8357,4.9,1.3,15.7,0.0,ADF,0.0,0.0,0.0
8358,2.6,2.9,14.4,0.0,ADF,0.0,0.0,0.0
8359,0.0,0.0,13.5,0.0,CF,6.4,0.0,0.0
8360,0.0,0.0,12.5,0.2,FaCF,9.2,0.0,0.0
8361,0.7,2.0,9.3,0.0,CADF,3.9000000000000004,0.0,0.0
8362,3.9,5.5,6.2,2.1,FaCADFFd,3.5,0.7000000000000001,0.0
8363,3.1,2.3,4.0,2.3,FaCADFFd,2.4,7.800000000000001,0.0
8364,0.0,4.5,2.4,5.1,FaCDFFd,2.5,3.4000000000000004,0.0
8365,1.5,0.7,4.6,2.8000000000000003,FaCADFS,5.9,0.0,0.4
8366,8.6,0.5,1.5,0.3,FaCADFFd,4.5,0.5,0.0
8367,1.2,2.6,7.3,0.0,CADFFd,5.3,1.5,0.0
8368,1.8,6.3,3.9,4.3,FaCADFFd,3.1,4.5,0.0
8369,4.1,6.1000000000000005,0.0,3.1,FaCADFd,4.2,1.4,0.0
8370,2.9000000000000004,3.8,2.4,2.9,FaCADF,8.9,0.0,0.0
8371,4.1000000000000005,0.0,7.300000000000001,2.7,FaCAF,1.7999999999999998,0.0,0.0
8372,1.8,5.1,6.3,2.3,FaCADFS,1.5,0.0,0.9
8373,5.6,0.8,4.0,5.2,FaCADFS,5.300000000000001,0.0,1.0
8374,5.9,0.0,11.0,4.6,FaCAF,2.4000000000000004,0.0,0.0
8375,9.7,5.4,8.8,0.0,ADF,0.0,0.0,0.0
8376,0.0,0.1,8.4,13.3,FaCDFFd,1.8,0.30000000000000004,0.0
8377,6.4,3.8000000000000003,0.9,5.4,FaCADFS,6.7,0.0,0.7
8378,5.2,0.0,6.3,3.7,FaCAF,6.7,0.0,0.0
8379,1.7,1.1,13.1,0.0,ADF,0.0,0.0,0.0
8380,1.1,0.8,6.5,0.0,CADFFd,7.3,0.2,0.0
8381,0.0,1.0,8.3,0.0,CDFFd,11.3,1.3,0.0
8382,0.6,3.1999999999999997,14.1,0.0,ADF,0.0,0.0,0.0
8383,0.0,2.3,6.7,0.0,CDFFd,6.2,0.7,0.0
8384,0.0,1.7000000000000002,10.7,0.0,CDFSFd,0.3,7.9,1.3
8385,8.6,0.0,5.4,5.7,FaCAF,0.2,0.0,0.0
8386,6.1000000000000005,0.0,8.6,7.7,FaCAF,1.5,0.0,0.0
8387,1.1,0.0,13.700000000000001,7.3999999999999995,FaCAFS,1.2,0.0,0.5
8388,3.7,0.0,11.0,6.9,FaCAFSFd,1.9,0.30000000000000004,0.1
8389,9.4,0.5,8.4,1.6,FaADF,0.0,0.0,0.0
8390,0.8,3.1,6.8,3.0,FaCADF,5.8,0.0,0.0
8391,0.0,1.4,9.3,2.5,FaCDF,6.7,0.0,0.0
8392,2.2,2.2,15.5,0.0,ADF,0.0,0.0,0.0
8393,1.9,3.1,16.9,0.0,ADF,0.0,0.0,0.0
8394,3.1,3.1,15.700000000000001,0.0,ADF,0.0,0.0,0.0
8395,3.1,4.8,14.0,0.0,ADF,0.0,0.0,0.0
8396,2.0,0.6,19.3,0.0,ADF,0.0,0.0,0.0
8397,0.6,6.0,5.3,0.0,CADFSFd,1.1,8.2,0.7
8398,0.7,6.3,6.6,0.0,CADFFd,0.8999999999999999,7.3999999999999995,0.0
8399,0.4,6.1,3.9,0.0,CADFFd,0.5,7.0,0.0
8400,0.0,10.6,0.7,0.0,CDFFd,4.0,2.6,0.0
8401,9.2,0.0,8.2,1.4,FaAF,0.0,0.0,0.0
8402,5.8,0.0,9.4,7.6,FaAF,0.0,0.0,0.0
8403,7.4,0.2,8.9,6.3,FaADF,0.0,0.0,0.0
8404,0.0,0.2,19.8,0.0,CDF,1.9000000000000001,0.0,0.0
8405,4.1,2.5,14.1,0.0,CADF,1.2,0.0,0.0
8406,1.7,1.4,12.8,0.0,ADF,0.0,0.0,0.0
8407,6.0,6.7,5.2,0.0,ADF,0.0,0.0,0.0
8408,0.0,6.8,2.8,0.0,CDFSFd,3.6,2.4,0.3
8409,2.9000000000000004,1.8,2.9,0.0,CADFSFd,4.5,2.3,1.5
8410,0.0,2.7,4.7,5.5,FaCDFS,5.8999999999999995,0.0,1.1
8411,0.0,0.0,12.8,3.4000000000000004,FaCFSFd,1.8,1.0,0.9
8412,2.3,0.5,6.4,6.6000000000000005,FaCADFS,5.8,0.0,0.3
8413,0.0,0.0,9.7,10.0,FaCF,2.2,0.0,0.0
8414,3.2,0.2,4.9,0.0,CADFFd,6.9,0.7,0.0
8415,0.8999999999999999,0.8999999999999999,10.5,0.8999999999999999,FaCADFFd,8.4,0.3,0.0
8416,0.2,1.3,8.6,0.4,FaCADFFd,8.9,2.5,0.0
8417,0.0,0.0,10.0,0.0,CFFd,5.6,0.3,0.0
8418,2.2,4.8,10.9,0.0,ADF,0.0,0.0,0.0
8419,0.6000000000000001,2.3,4.5,1.6,FaCADF,10.9,0.0,0.0
8420,0.0,0.0,9.7,4.1,FaCFFd,3.9,0.2,0.0
8421,0.4,0.0,9.799999999999999,6.3,FaCAF,1.4,0.0,0.0
8422,0.5,0.0,8.6,9.5,FaCAFS,4.2,0.0,1.1
8423,5.0,0.0,7.3,6.7,FaCAFS,2.9,0.0,2.0
8424,6.1,0.0,8.6,5.8,FaCAF,3.4,0.0,0.0
8425,2.3,1.7,5.3,0.0,CADF,6.6,0.0,0.0
8426,0.0,0.9,7.1,2.1,FaCDF,5.8,0.0,0.0
8427,7.9,7.300000000000001,4.7,0.0,ADF,0.0,0.0,0.0
8428,0.7,0.0,19.2,0.0,AF,0.0,0.0,0.0
8429,1.0,0.0,8.0,0.0,CAF,6.9,0.0,0.0
8430,3.0999999999999996,4.0,14.8,0.0,ADF,0.0,0.0,0.0
8431,5.3,0.0,10.0,1.7,FaCAFS,6.1,0.0,0.8
8432,3.8000000000000003,3.6999999999999997,13.6,0.3,FaCADF,0.5,0.0,0.0
8433,0.8,0.0,9.3,0.0,CAFFd,6.7,5.1,0.0
8434,7.0,0.0,10.9,0.0,AF,0.0,0.0,0.0
8435,5.4,5.1,8.7,0.0,CADFFd,0.5,0.2,0.0
8436,8.7,5.5,9.700000000000001,0.0,ADF,0.0,0.0,0.0
8437,0.30000000000000004,0.30000000000000004,8.1,3.0,FaCADFS,3.8,0.0,0.4
8438,0.8,1.0,11.0,4.4,FaCADFS,0.6,0.0,0.1
8439,0.1,0.0,8.9,7.8,FaCAFFd,3.4,1.7000000000000002,0.0
8440,0.0,0.0,11.100000000000001,9.1,FaCF,3.7,0.0,0.0
8441,3.4,0.0,8.6,4.9,FaCAFS,6.8,0.0,0.2
8442,0.1,0.0,11.7,0.7000000000000001,FaCAFFd,6.6,0.8,0.0
8443,1.8,1.5,6.5,0.0,CADF,8.1,0.0,0.0
8444,1.8,1.4,12.7,0.0,ADF,0.0,0.0,0.0
8445,3.5,6.4,6.0,0.0,ADF,0.0,0.0,0.0
8446,0.3,2.2,6.0,1.0,FaCADFFd,5.3,1.1,0.0
8447,0.0,0.4,8.8,0.0,CDF,5.2,0.0,0.0
8448,0.0,1.5,7.3,0.0,CDFSFd,2.8,5.8999999999999995,2.4
8449,0.0,6.3,7.3,0.0,CDFFd,0.8,3.5,0.0
8450,0.0,0.0,7.7,2.5,FaCFS,28.5,0.0,8.3
8451,0.0,8.8,4.2,0.0,CDFSFd,6.0,2.4,0.5
8452,0.0,0.5,10.4,0.0,CDFSFd,1.7,8.5,0.8
8453,0.0,0.0,6.5,4.2,FaCFS,3.8,0.0,1.4000000000000001
8454,6.5,0.0,13.4,1.0,FaCAF,1.0,0.0,0.0
8455,1.2999999999999998,0.30000000000000004,7.6000000000000005,0.0,CADF,6.7,0.0,0.0
8456,0.2,0.0,10.6,0.0,CAFSFd,3.8,7.0,2.3
8457,0.0,6.4,6.0,0.0,CDFSFd,8.0,0.6000000000000001,0.8999999999999999
8458,0.6000000000000001,0.3,5.0,0.0,CADFSFd,0.3,7.0,1.5
8459,0.0,3.5,4.9,7.800000000000001,FaCDFS,2.6,0.0,1.1
8460,0.0,4.8,11.9,0.0,DFFd,0.0,0.2,0.0
8461,0.6,6.3,3.4,2.0,FaCADFFd,3.3,0.30000000000000004,0.0
8462,0.0,0.6,9.3,3.7,FaCDFFd,4.1,0.2,0.0
8463,1.8,0.30000000000000004,8.0,1.0,FaCADF,4.8,0.0,0.0
8464,1.5,0.2,7.4,2.1,FaCADF,4.7,0.0,0.0
8465,0.0,5.5,6.1,0.0,CDFFd,7.6000000000000005,2.6999999999999997,0.0
8466,0.0,5.5,10.7,0.0,CDFSFd,2.1,3.2,0.4
8467,0.0,0.0,13.4,0.0,CFSFd,1.6,4.7,1.2000000000000002
8468,2.4,3.8,6.0,5.7,FaCADF,2.0,0.0,0.0
8469,1.2000000000000002,3.0999999999999996,12.2,0.0,CADFSFd,0.4,4.0,1.0
8470,1.5,5.0,0.0,2.4,FaCADS,6.4,0.0,0.6
8471,0.7000000000000001,8.0,6.3,1.7,FaCADF,1.2,0.0,0.0
8472,5.2,0.0,13.6,4.0,FaCAF,1.1,0.0,0.0
8473,4.8999999999999995,0.0,7.8999999999999995,4.4,FaCAF,6.7,0.0,0.0
8474,0.0,0.0,11.8,9.0,FaCFS,2.6,0.0,0.5
8475,0.0,0.0,9.600000000000001,12.0,FaCFS,1.8,0.0,0.5
8476,1.9,4.3,1.6,9.2,FaCADF,0.8,0.0,0.0
8477,0.0,0.0,6.6,9.0,FaCF,4.3,0.0,0.0
8478,0.0,0.1,9.1,0.0,CDF,6.7,0.0,0.0
8479,3.4,1.9,6.1000000000000005,1.9,FaCADFFd,3.1,3.5,0.0
8480,2.7,4.2,7.4,0.2,FaCADFFd,4.3,3.1,0.0
8481,1.4,7.5,2.0,1.2,FaCADFFd,3.6999999999999997,2.1,0.0
8482,0.0,8.700000000000001,0.6,0.0,CDFSFd,11.6,0.5,0.5
8483,4.1,1.7000000000000002,16.1,0.0,ADF,0.0,0.0,0.0
8484,1.3,0.9,13.7,0.0,ADF,0.0,0.0,0.0
8485,1.0,3.5,7.1,2.1,FaCADFFd,9.7,0.5,0.0
8486,5.7,1.6,3.1,3.8,FaCADFFd,0.8,2.9,0.0
8487,0.8,0.4,15.4,0.7,FaCADF,4.6,0.0,0.0
8488,0.1,0.1,12.0,0.3,FaCADF,9.4,0.0,0.0
8489,1.4,1.3,15.9,0.8,FaCADFFd,0.30000000000000004,0.1,0.0
8490,0.0,1.8,8.1,0.0,CDFFd,2.2,7.8,0.0
8491,0.0,0.2,11.8,0.0,CDFFd,4.6,7.3,0.0
8492,0.0,0.0,5.2,11.4,FaCFS,2.9,0.0,4.4
8493,4.4,3.9,1.2999999999999998,3.0,FaCADF,2.8,0.0,0.0
8494,0.0,1.6,6.1,0.8,FaCDF,7.4,0.0,0.0
8495,1.1,0.0,18.8,0.7,FaCAFFd,1.1,0.2,0.0
8496,0.9,5.3999999999999995,14.4,0.0,ADFFd,0.0,1.2,0.0
8497,3.4,0.0,3.2,4.3999999999999995,FaCAFS,3.0,0.0,0.8
8498,4.6,4.9,0.5,5.1,FaCADFFd,1.0,0.7000000000000001,0.0
8499,0.0,0.0,5.9,8.1,FaCFSFd,2.3,0.2,0.3
8500,4.0,5.3,1.0,7.9,FaCADFFd,3.9,0.7,0.0
8501,5.2,6.1,0.8,6.3,FaCADF,3.5,0.0,0.0
8502,4.4,6.8,1.6,5.0,FaCADF,4.1,0.0,0.0
8503,0.0,1.9000000000000001,5.3,0.0,CDFSFd,2.0,5.6,1.1
8504,3.2,0.6,12.0,0.0,CADF,2.1,0.0,0.0
8505,0.0,0.3,15.6,0.0,DF,0.0,0.0,0.0
8506,0.0,0.0,15.9,0.0,F,0.0,0.0,0.0
8507,0.7999999999999999,4.4,3.1,0.4,FaCADFFd,4.3,2.9000000000000004,0.0
8508,0.0,2.0,9.5,3.3,FaCDF,1.1,0.0,0.0
8509,0.0,3.9,5.1,1.4000000000000001,FaCDFFd,3.0,4.5,0.0
8510,0.1,0.0,6.0,4.9,FaCAFFd,12.5,0.4,0.0
8511,0.8,2.4,1.1,4.4,FaCADFSFd,8.200000000000001,1.1,1.9
8512,4.2,0.0,10.3,1.0,FaCAFS,2.9,0.0,1.5
8513,2.6,0.0,5.3,4.0,FaCAF,8.0,0.0,0.0
8514,2.4,0.0,17.5,0.0,AF,0.0,0.0,0.0
8515,3.0,0.0,12.9,0.0,AF,0.0,0.0,0.0
8516,2.2,1.0,13.4,0.0,CADF,1.3,0.0,0.0
8517,2.1,1.3,9.0,0.0,CADFFd,10.600000000000001,0.9,0.0
8518,1.0,2.3,12.6,0.0,ADF,0.0,0.0,0.0
8519,1.8,1.4,18.7,0.0,ADF,0.0,0.0,0.0
8520,3.3,3.8,10.799999999999999,0.0,ADF,0.0,0.0,0.0
8521,0.5,5.3,3.3,0.8,FaCADFFd,9.1,0.9,0.0
8522,0.2,7.4,0.8,0.0,CADFSFd,7.1000000000000005,1.2,3.2
8523,0.0,2.6,6.6,4.7,FaCDFS,8.1,0.0,1.9
8524,0.1,6.0,2.9,2.6,FaCADFS,11.100000000000001,0.0,1.2
8525,7.5,1.6,6.8,0.0,ADF,0.0,0.0,0.0
8526,5.8,1.0,13.1,0.0,ADF,0.0,0.0,0.0
8527,3.7,1.5,16.7,0.0,ADF,0.0,0.0,0.0
8528,1.0,0.0,14.9,0.0,AF,0.0,0.0,0.0
8529,0.8,1.4000000000000001,15.700000000000001,0.0,ADF,0.0,0.0,0.0
8530,2.0,3.3,5.5,6.1,FaCADFFd,0.5,0.5,0.0
8531,9.9,0.0,5.8,0.2,FaAF,0.0,0.0,0.0
8532,0.9,1.7,17.3,0.0,ADF,0.0,0.0,0.0
8533,0.8,1.1,20.0,0.0,ADF,0.0,0.0,0.0
8534,0.4,1.4,20.1,0.0,ADF,0.0,0.0,0.0
8535,5.4,1.2,9.3,0.0,ADF,0.0,0.0,0.0
8536,0.0,4.9,7.9,0.0,CDFFd,7.4,1.7,0.0
8537,0.0,0.0,7.8,2.0,FaCFFd,7.2,1.9,0.0
8538,0.0,0.0,8.5,2.5,FaCFFd,11.0,0.9,0.0
8539,0.0,1.7999999999999998,7.800000000000001,4.4,FaCDF,0.8999999999999999,0.0,0.0
8540,0.0,4.1,0.4,7.6,FaCDFFd,3.3000000000000003,2.5,0.0
8541,7.1,2.5,2.4,1.9,FaCADFFd,2.3,1.7,0.0
8542,2.7,0.30000000000000004,8.3,0.4,FaCADFFd,5.4,0.8,0.0
8543,0.5,3.5999999999999996,4.9,2.5,FaCADFSFd,3.2,0.4,0.8
8544,0.0,4.4,1.5,8.3,FaCDF,1.7,0.0,0.0
8545,2.8,6.5,1.1,6.5,FaCADF,1.0,0.0,0.0
8546,0.4,0.5,8.0,2.1,FaCADFS,3.4000000000000004,0.0,1.5
8547,0.5,0.5,5.8,8.0,FaCADFSFd,4.6,0.9,1.6
8548,2.2,2.7,5.3,7.1,FaCADFSFd,3.1,0.3,1.2
8549,4.1,0.1,11.7,0.0,ADF,0.0,0.0,0.0
8550,1.3,0.0,17.6,0.2,FaCAF,2.8,0.0,0.0
8551,0.8,1.2,13.9,0.0,ADF,0.0,0.0,0.0
8552,0.1,0.2,10.4,0.1,FaCADFFd,11.7,0.4,0.0
8553,1.1,0.0,14.8,0.0,AF,0.0,0.0,0.0
8554,1.1,0.1,18.7,0.0,ADF,0.0,0.0,0.0
8555,0.0,7.4,5.1,0.0,CDFFd,5.0,4.4,0.0
8556,6.7,0.0,11.2,0.0,AF,0.0,0.0,0.0
8557,3.2,0.4,11.4,0.1,FaADF,0.0,0.0,0.0
8558,4.4,2.9,10.6,0.0,ADF,0.0,0.0,0.0
8559,0.0,1.1,10.1,2.8,FaCDFFd,5.9,1.0,0.0
8560,2.5,5.6,11.8,0.0,ADF,0.0,0.0,0.0
8561,1.2,1.0,15.700000000000001,0.0,ADF,0.0,0.0,0.0
8562,1.5,0.6000000000000001,4.9,6.1,FaCADFS,3.4,0.0,1.4
8563,0.0,6.5,1.9000000000000001,6.6,FaCDFFd,4.8,0.1,0.0
8564,4.4,0.0,3.4,6.5,FaCAFS,0.6,0.0,1.0
8565,5.9,4.1,0.0,3.2,FaCADFd,2.3,2.4,0.0
8566,0.0,0.6,6.0,3.5,FaCDFSFd,5.7,0.5,1.6
8567,0.8,6.3999999999999995,1.6,2.9,FaCADFFd,1.9,2.3,0.0
8568,4.4,3.2,0.1,3.9,FaCADFFd,3.0,5.300000000000001,0.0
8569,5.2,6.300000000000001,2.8,1.6,FaADF,0.0,0.0,0.0
8570,3.5,0.0,17.5,0.0,CAF,0.9,0.0,0.0
8571,0.5,0.0,6.5,0.8,FaCAFFd,8.9,1.2000000000000002,0.0
8572,1.0,0.0,8.1,0.0,CAFFd,6.3,0.5,0.0
8573,0.0,0.0,11.5,0.0,CF,4.4,0.0,0.0
8574,9.8,0.0,5.2,0.9,FaAF,0.0,0.0,0.0
8575,7.0,0.0,7.8,5.7,FaCAF,1.4,0.0,0.0
8576,5.7,0.0,9.200000000000001,7.0,FaAF,0.0,0.0,0.0
8577,11.5,1.0,4.3,1.1,FaADF,0.0,0.0,0.0
8578,1.1,0.0,3.9,3.3,FaCAF,13.6,0.0,0.0
8579,8.1,0.0,10.799999999999999,0.0,AF,0.0,0.0,0.0
8580,6.6,0.0,10.9,0.1,FaCAF,0.30000000000000004,0.0,0.0
8581,0.0,9.1,11.200000000000001,0.0,DFSFd,0.0,0.1,1.5
8582,5.8,0.0,4.2,5.3,FaCAFS,5.6,0.0,2.0
8583,2.2,4.5,0.5,7.1,FaCADF,1.6,0.0,0.0
8584,3.5,3.4,11.0,0.0,ADF,0.0,0.0,0.0
8585,0.2,0.5,21.9,0.0,CADF,1.3,0.0,0.0
8586,1.0,3.2,8.0,0.4,FaCADFFd,2.0,1.3,0.0
8587,0.0,0.1,10.1,0.0,CDF,5.7,0.0,0.0
8588,1.4,0.4,10.3,1.0,FaCADF,4.800000000000001,0.0,0.0
8589,2.0,0.5,21.4,0.0,ADF,0.0,0.0,0.0
